Country Name,"Country Code","Series Name","Series Code","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]"
Russian Federation,"RUS","Agricultural land (sq. km)","AG.LND.AGRI.K2","2168610","2166510","2162770","2159800","2156800","2154880","2154630","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","2154940","..",".."
Russian Federation,"RUS","Agricultural land (% of land area)","AG.LND.AGRI.ZS","13.2390216624218","13.2257977869402","13.2029341345878","13.1846021330511","13.1661598924145","13.1573709193088","13.1558444571717","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663","13.1584362579663",".."
Russian Federation,"RUS","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","2.06906728272949","2.05214838611407","2.09962224369674","2.09741642744699","2.07436943620178","2.05719111969112","2.01937223560426","1.97082053328631","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Russian Federation,"RUS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","3.13838698958254","3.3920492803423","3.24372039222479","3.03041728258418","2.80199052363776","2.62957683343377","2.86638006214269","2.08063013032334","2.20211245100312","2.09947824291677","1.94919460430135","1.78486976073255","1.8072983201277","1.82891267710897","2.161267342117","2.51178298333418","2.42110454123787","2.21834954112968","2.1452991276359","2.49994672768903","2.31391840595649","..",".."
Saudi Arabia,"SAU","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","7.14485873252461","7.10189759435398","6.99234628134994","6.89058161625646","6.82500018131022","6.74957085223555","6.66535039705905","6.59467257476721","6.48666765298062","6.40755203842733","6.30191312653899","6.20018813845533","6.09686542139426","5.99327942488385","5.92844001125313","4.55611443023367","3.90583244339303","3.05227592298231","3.46928053856965","3.17080684901553","2.66552191411722","2.88413298908556","2.83195875908925"
Saudi Arabia,"SAU","Agricultural land (sq. km)","AG.LND.AGRI.K2","1737910","1737930","1737980","1737090","1737170","1736740","1736750","1735720","1734350","1734060","1733880","1733450","1732950","1735753","1736370","1736270","1735961","1735955","1736164.35","1736373.7","1736370","..",".."
Saudi Arabia,"SAU","Agricultural land (% of land area)","AG.LND.AGRI.ZS","80.8435945647977","80.8402025873498","80.8382062064763","80.8390008791965","80.8384000483791","80.8373339876913","80.8353375602994","80.8328759960739","80.831344752034","80.8209750708242","80.8180482767283","80.8132607957426","80.8084732682387","80.7661454907452","80.7626139582917","80.7596872107141","80.7591328517135","80.7582529108848","80.7636691802074","80.7734077936819","80.7732356758416","80.7732356758416",".."
Saudi Arabia,"SAU","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","0.685298026963111","..","..","..","..","0.685763638980855","..","..","..","..","0.687069139577144","..","..","..","..","0.686075320816539","0.521489151504503","0.409126129101775","0.404548513951807","0.383481170487857","..",".."
Saudi Arabia,"SAU","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.0577561969916803","0.0600989479518287","0.0456881974496551","0.0813323352040268","0.0551246601306692","0.0405265007162463","0.0343038434913797","0.0167386176873591","0.0208827714036722","0.0241317258185467","0.0176196011467897","0.016644883214621","0.0175438675466072","0.0241436807825914","0.0417295379551416","0.0544668590015811","0.106337588125128","0.1186412090803","0.13601915563016","0.180905017521623","0.22330155356794","..","0.403594242031031"
South Africa,"ZAF","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","19.7431594681692","19.1568896323965","18.9019404829802","18.1981282206366","17.8070246376332","17.4301926351168","17.1039831995462","17.7129084021105","17.6437305856279","16.4989686876074","17.5922763630893","16.1443462171474","15.3547469044478","13.9678676618075","15.4375956944828","16.0178898641861","16.7606327183462","15.6552119570614","16.3751674286474","21.4174708017797","21.2776915701638","19.2595821244419","18.7930832437202"
South Africa,"ZAF","Agricultural land (sq. km)","AG.LND.AGRI.K2","980130","980280","979280","976080","974830","968880","968900","971080","969880","968910","963740","963410","963410","963410","963410","963410","963410","963410","963410","963410","963410","..",".."
South Africa,"ZAF","Agricultural land (% of land area)","AG.LND.AGRI.ZS","80.796148678169","80.8085137953491","80.7260796808151","80.4622905143064","80.359247871139","79.8687648896619","79.8704135719526","80.0501199416366","79.9511990041959","79.871237913098","79.4450535409574","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612","79.4178502831612",".."
South Africa,"ZAF","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","..","..","..","..","..","..","..","1.58735073433033","1.66123643306286","..","..","..","..","..","..","..","..","..","..","..",".."
South Africa,"ZAF","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","3.28863000858621","3.81364694092104","3.4773793674138","2.85923004601134","2.67122895873046","2.32086922698058","2.12378622536027","2.1737724018505","2.25052644767206","2.06077937571967","1.94226716672153","1.78439785723306","1.94875523467369","2.04944763760664","2.30211936789369","2.46511366044381","2.36887108719339","2.32244449751101","1.88348772152023","2.00656351163888","1.7040126485303","1.93400964084344","2.00362282362047"
Turkiye,"TUR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","37.5766598783751","34.9208603054591","33.8818752486551","29.1004458023573","25.6839588737178","24.0305519878196","23.4641706617442","23.6670736773019","22.9469672010425","23.7042218447819","24.157145468676","23.5556818074158","22.9219182590704","21.0847443787145","20.4049356921947","19.5001001716646","19.3828787682109","18.4298969889534","18.1080983549538","17.5535570306777","17.1662187064398","15.6683095709963","14.6427031709779"
Turkiye,"TUR","Agricultural land (sq. km)","AG.LND.AGRI.K2","409680","411960","406440","412100","412230","404930","395050","391220","389110","390120","382470","384070","384230","385540","385510","383280","379640","378020","377160","377620","380890","..",".."
Turkiye,"TUR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","53.2307732286943","53.5270194768915","52.8097917180983","53.5452100359913","53.5621012694412","52.6135935449502","51.3298598027624","50.8322180788171","50.5580603666697","50.6892922573184","49.6953081350779","49.9032002390759","49.9239894494757","50.0942011096241","50.0903031326741","49.8005535127269","49.3275989761314","49.1171082208334","49.0053662149344","49.0651351948339","49.4900146823798","50.000649662825",".."
Turkiye,"TUR","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","12.658996019031","12.8309221533314","12.6546954622664","12.6507047036848","12.87876916998","13.2008606505506","13.3300955983845","13.4023797897767","13.3676817389521","13.6350563442884","13.5782539641211","13.5725997449444","13.5264823364631","13.5275349536977","13.6062408682947","13.7366979243494","13.7955663721496","13.8270230141054","13.8101795455749","13.6916170022841","..",".."
Turkiye,"TUR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.854995593988319","0.811020607359997","0.800333223561425","0.654054799315691","0.515586655056288","0.506136531620904","0.448484481170993","0.378653583172488","0.36878375185494","0.432654558354129","0.548776144921812","0.418232928080148","0.487007346627483","0.499305009497906","0.496534599563158","0.510556454577178","0.432940176986524","0.49553801380919","0.492281554810085","0.522807354707867","0.608792396342804","0.676480522095706","0.701191792654954"
United Kingdom,"GBR","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","1.39233421018719","1.38581211871888","1.24891585216878","1.27650105982009","1.37603127899313","1.35146933270187","1.36521502282694","1.08043537951808","1.10914817046485","1.21592581310644","1.22028046719263","1.18885994730058","1.05884262110749","1.25624363997157","1.13619555911765","1.12106690387278","1.16307459835553","1.07006705256083","1.04432442437585","1.03711449425329","1.02429833373825","1.00415101432605","0.986473795910372"
United Kingdom,"GBR","Agricultural land (sq. km)","AG.LND.AGRI.K2","169530","169760","169560","170510","169560","178380","176470","176840","173250","172240","171640","171820","172502","172320","171380","173499.818","174661.525","173508.616","175212.961","172592.981","172151.41","..",".."
United Kingdom,"GBR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","70.0739883437358","70.1690571652957","70.0863886248088","70.4790641921217","70.0863886248088","73.7320712602819","72.9425866986318","73.0955234985326","71.6116231967925","71.1941470673335","70.9461414458728","71.020543132311","71.3024428553714","71.2272144835283","70.8386723432398","71.7148836440293","72.1950667548465","71.7185202331253","72.4229988013062","71.3400491877816","71.1575290373248","69.5725606580416",".."
United Kingdom,"GBR","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","..","1.33875914130691","..","1.22906345836282","..","0.783135943786479","..","..","0.385508592661403","..","..","0.283648885230316","..","..","..","..","0.413905093911878","..","..","..","..",".."
United Kingdom,"GBR","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","0.447967458140086","0.492384784706925","0.539474116542251","0.606683127068147","0.581551627369287","0.546576822243332","0.650483912117215","0.643299529064956","0.612338507297222","0.67658500628639","0.703236032466969","0.710957205660162","0.60524066619391","0.644393561245576","0.586423812858375","0.592020672484885","0.544383238678857","0.488454454650047","0.452674411812246","0.470842317086771","0.541368177387372","0.490929460519717","0.453417232450306"
United States,"USA","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","2.10776724370164","1.95540295181781","1.8103342628033","1.75268270253597","1.69278311814549","1.66751093308373","1.57514740287353","1.6133502186422","1.62657106744675","1.73921594280771","1.75761456532734","1.69279289571017","1.62408316382301","1.66163791499523","1.78139159907865","1.78133393217306","1.76833506100628","1.70871906711673","1.67971284695616","1.74639288516775","1.66240286127329","1.62054379844697","1.5696099166759"
United States,"USA","Agricultural land (sq. km)","AG.LND.AGRI.K2","4149440","4130640","4130223","4129809","4129396","4128988","4128576","4109023","4089470","4069917","4050364","4030810.538","4036270","4041729","4047187","4052646","4058103.538","4058103.538","4058103.538","4058103.538","4058103.538","..",".."
United States,"USA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","45.2900702036254","45.0848730397122","45.0848730397122","45.0848730397122","45.0848730397122","45.0848730397122","45.0623450106528","45.1337754252019","45.1337754252019","45.1337754252019","45.1337754252019","45.4096248450383","45.4692938992634","45.5289629534885","45.5886320077136","45.6483010619388","45.7079701161639","45.5834063593888","45.4588425916816","45.3342788349064","45.2097150781313","45.0851513104241",".."
United States,"USA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","..","5.41901497104565","..","..","..","..","5.54815994667411","5.4098017947332","..","..","..","5.60433187991234","..","..","..","..","5.78551729401439","..","..","..","..","..",".."
United States,"USA","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","2.33320484203807","2.42109840854496","2.64288950971667","2.66434741034169","2.5593202703219","2.46044755035212","2.41622620758277","2.28791264221868","2.31153275974209","2.62252718576779","2.75689017258692","2.42826767518133","2.39135511961373","2.2935676509223","2.26473634136667","2.2932690995558","2.28760063212961","2.23298346824415","2.0149095883192","2.13686138176326","2.04366802376243","2.04907815691833","1.72824160090593"
,"","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 01/28/2025,"","","","","","","","","","","","","","","","","","","","","","","","","",""
